meetingID,assignmentName,className
8981,Julia Brooks,ENGLI385
5286,Lisa Martin,ENGLI385
5445,Sharon Moore,ENGLI385
4177,Julia Brooks,ENGLI385
1946,Lisa Martin,ENGLI385
6529,Sharon Moore,ENGLI385
9293,Julia Brooks,ENGLI385
6314,Lisa Martin,ENGLI385
5667,Sharon Moore,ENGLI385
2467,Julia Brooks,ENGLI385
9383,Lisa Martin,ENGLI385
9471,Sharon Moore,ENGLI385
9205,Julia Brooks,ENGLI385
1243,Lisa Martin,ENGLI385
3507,Sharon Moore,ENGLI385
8182,Julia Brooks,ENGLI385
3936,Lisa Martin,ENGLI385
1675,Sharon Moore,ENGLI385
5038,Julia Brooks,ENGLI385
6407,Lisa Martin,ENGLI385
4772,Sharon Moore,ENGLI385
7249,Kyle Burns,POPST313
4830,Kyle Burns,POPST313
2065,Kyle Burns,POPST313
3145,Kyle Burns,POPST313
2956,Kyle Burns,POPST313
8645,Kyle Burns,POPST313
2102,Kyle Burns,POPST313
2993,Kyle Burns,POPST313
3836,Kyle Burns,POPST313
3467,Kyle Burns,POPST313
5632,Matthew Williamson,AQCUL858
6364,Yolanda Jones,AQCUL858
4879,Matthew Williamson,AQCUL858
2444,Yolanda Jones,AQCUL858
5179,Matthew Williamson,AQCUL858
5821,Yolanda Jones,AQCUL858
6421,Matthew Williamson,AQCUL858
7734,Yolanda Jones,AQCUL858
9654,Matthew Williamson,AQCUL858
5970,Yolanda Jones,AQCUL858
4662,Melissa Armstrong PhD,GEOGY573
2578,Kevin Gonzalez,GEOGY573
1114,Melissa Armstrong PhD,GEOGY573
5421,Kevin Gonzalez,GEOGY573
4689,Melissa Armstrong PhD,GEOGY573
1180,Kevin Gonzalez,GEOGY573
2484,Melissa Armstrong PhD,GEOGY573
3392,Kevin Gonzalez,GEOGY573
5828,Melissa Armstrong PhD,GEOGY573
2866,Kevin Gonzalez,GEOGY573
2673,Melissa Armstrong PhD,GEOGY573
2808,Kevin Gonzalez,GEOGY573
9794,Mario Hayes,MGSUS108
5856,Mr. Kevin Hernandez,MGSUS108
2890,Mario Hayes,MGSUS108
5237,Mr. Kevin Hernandez,MGSUS108
5678,Mario Hayes,MGSUS108
1447,Mr. Kevin Hernandez,MGSUS108
6113,Mario Hayes,MGSUS108
7545,Mr. Kevin Hernandez,MGSUS108
6056,Mario Hayes,MGSUS108
3738,Mr. Kevin Hernandez,MGSUS108
7445,Mario Hayes,MGSUS108
9004,Mr. Kevin Hernandez,MGSUS108
5493,Mario Hayes,MGSUS108
9777,Mr. Kevin Hernandez,MGSUS108
7187,Gina Petty,ACCTN408
2063,Gina Petty,ACCTN408
9108,Gina Petty,ACCTN408
6142,Gina Petty,ACCTN408
3406,Gina Petty,ACCTN408
8938,Vincent Davis,THMGT101
7230,Samantha Shaw,THMGT101
6359,Vincent Davis,THMGT101
9612,Samantha Shaw,THMGT101
7910,Vincent Davis,THMGT101
5834,Samantha Shaw,THMGT101
9475,Vincent Davis,THMGT101
2744,Samantha Shaw,THMGT101
5651,Vincent Davis,THMGT101
5842,Samantha Shaw,THMGT101
5025,Vincent Davis,THMGT101
6658,Samantha Shaw,THMGT101
5432,Patricia Bradford,BIOMD660
8884,Antonio Reed,BIOMD660
9189,Robin Barber,BIOMD660
8780,Patricia Bradford,BIOMD660
1377,Antonio Reed,BIOMD660
9789,Robin Barber,BIOMD660
5129,Patricia Bradford,BIOMD660
5451,Antonio Reed,BIOMD660
4162,Robin Barber,BIOMD660
1654,Patricia Bradford,BIOMD660
6638,Antonio Reed,BIOMD660
7400,Robin Barber,BIOMD660
6172,Patricia Bradford,BIOMD660
6974,Antonio Reed,BIOMD660
1633,Robin Barber,BIOMD660
5103,Patricia Bradford,BIOMD660
6867,Antonio Reed,BIOMD660
4594,Robin Barber,BIOMD660
8485,Patricia Bradford,BIOMD660
7347,Antonio Reed,BIOMD660
3822,Robin Barber,BIOMD660
2524,Patricia Bradford,BIOMD660
5157,Antonio Reed,BIOMD660
5090,Robin Barber,BIOMD660
2158,Patricia Bradford,BIOMD660
2219,Antonio Reed,BIOMD660
2202,Robin Barber,BIOMD660
5617,Patricia Bradford,BIOMD660
6455,Antonio Reed,BIOMD660
4924,Robin Barber,BIOMD660
6698,Eric Smith,LABST660
3848,Angel Neal,LABST660
5545,Nicholas Stewart,LABST660
8770,Eric Smith,LABST660
6147,Angel Neal,LABST660
5386,Nicholas Stewart,LABST660
2962,Eric Smith,LABST660
8766,Angel Neal,LABST660
4236,Nicholas Stewart,LABST660
5141,Eric Smith,LABST660
5424,Angel Neal,LABST660
1491,Nicholas Stewart,LABST660
5196,Eric Smith,LABST660
8641,Angel Neal,LABST660
4329,Nicholas Stewart,LABST660
9993,Eric Smith,LABST660
1297,Angel Neal,LABST660
2657,Nicholas Stewart,LABST660
5993,Eric Smith,LABST660
9956,Angel Neal,LABST660
8230,Nicholas Stewart,LABST660
9388,Eric Smith,LABST660
7208,Angel Neal,LABST660
4395,Nicholas Stewart,LABST660
8326,Eric Smith,LABST660
3213,Angel Neal,LABST660
5361,Nicholas Stewart,LABST660
5494,Eric Smith,LABST660
6928,Angel Neal,LABST660
2274,Nicholas Stewart,LABST660
7043,Bryan Arnold,SCIEN286
1559,Bryan Arnold,SCIEN286
8116,Bryan Arnold,SCIEN286
4848,Bryan Arnold,SCIEN286
8350,Bryan Arnold,SCIEN286
2670,Bryan Arnold,SCIEN286
7438,Bryan Arnold,SCIEN286
7118,Bryan Arnold,SCIEN286
6953,Bryan Arnold,SCIEN286
9773,Bryan Arnold,SCIEN286
8783,Molly Elliott,CAENL445
7169,Molly Elliott,CAENL445
7012,Molly Elliott,CAENL445
8115,Molly Elliott,CAENL445
7874,Molly Elliott,CAENL445
5601,Molly Elliott,CAENL445
4004,Molly Elliott,CAENL445
